file,5-1,7.1-1,7.1-2,7.1-3,7.1-5,7.1-6,7.1-7,7.1-9,7.2-3,7.2-4,7.2-5,7.2-10,7.2-14,7.2-17,7.2-18,7.2-19,7.2-20,7.2-26,7.2-27,7.2-29,7.2-41,7.2-42,7.2-43,7.4.2-1,7.5-1,7.11-1,7.15-1,7.18.1-2,7.18.1-3,7.18.4-1,7.18.5-1,7.18.5-2,7.20-2,7.21.4.1-1,7.21.4.1-2,7.21.4.2-2,7.21.5-1,7.21.6-3,7.21.7-1,7.21.7-2,7.21.8-1
ciap-20170607-las-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20170711-pse-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap-20170711-pse-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20170830-pse-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap-20170830-pse-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20171025-pse-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap-20171025-pse-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20171207-pse-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap-20171207-pse-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20180118-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20180118-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,O,,,,,
ciap-20180118-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20180501-pse-notice.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap-20180606-las-agenda.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap-20180627-pse-notice.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap-20190123-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
ciap-20190123-minutes.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20190314-pse-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,O,,,,,,,,,,
ciap-20190314-pse-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20190327-pse-noticeofaction.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20190429-pse-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20190429-pse-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20190815-materials.pdf,,,,,,,,,,,,,,O,,,,,,,,O,O,,,,,,,,,,,,,,,,,,
ciap-20190815-notice.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20190905-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20190905-noticeofaction.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20191120-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
ciap-20191120-minutes.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20191120-notice.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20200303-pse-notice.pdf,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap-20200310-materials.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,,,O,,,,,,,,,,
ciap-20200310-minutes.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20200310-notice.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20200610-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20200610-minutes.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20200610-notice.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20200819-las-notice.pdf,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap-20200901-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20200901-minutes.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20200901-notice.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20200929-las-notice.pdf,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap-20201116-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,O,,,,,,,,,,
ciap-20201116-notice.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20211021-notice-pse.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap-20211215-materials.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,,,,,,,,,,,,,
ciap-20211215-noticeandagenda.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20220524-materials_revised2.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20220524-notice_and_agenda_revised2.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20230118-meeting-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
ciap-20230118-meeting-minutes_final.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20230330-meeting-materials-final.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20230330-meeting-minutes-final.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20230803-meeting-minutes-final.pdf,,,,,,,,,,,,,O,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
ciap-20230803-public-meeting-materials-final.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap-20240924-minutes-final.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20241210-noticeagenda.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-20241217-materials.pdf,,,,,,,,,,,,,,,,,,,,,O,,O,,,,,,O,,,,,,,,,,O,,
ciap-annual.pdf,,,,,,,,,,,,,O,,,,,,,,,O,O,,,,,,,,,,,,,,,,,,
ciap-ilas-notice-and-agenda-20240123_final.pdf,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap-ilas-notice-and-agenda-20240123_final_0.pdf,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap-ilas-notice-and-agenda-20240503_final.pdf,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap-ilas-notice-and-agenda-public-20241113.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-ilas-notice-and-agenda-public-20241113_final.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap-materials_public_20240718.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,
ciap-notice-agenda-closed-meeting-fin.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap-pse-notice-and-agenda-public-20240716_finalpdf.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap20150618-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap20150618-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_121521_meeting_minutes.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_20220524-meeting_minutes_final.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_202402220-noticeagenda.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_2024apr_meeting_minutes_20240802_final.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_2024aug_meeting_minutes_20240913_final.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_20250429_noticeagenda.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_20250429_noticeagenda_0.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_20250527_noticeagenda.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_20250827_materials_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_20251015_open_materials.pdf,,,,,,,,,,,,,O,,,,,,,,,O,O,,,,,,,,O,,,,,,,,,,
ciap_2025dec_meeting-minutes_20250207_final.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_2025feb_meeting-minutes_20250422_final.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_20260203_materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap__20251015_noticeagenda.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_closed_notice-and-agenda_20240530.pdf,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap_ilas_notice_and_agenda_20240130_final.pdf,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap_ilas_notice_and_agenda_20240130_final_0.pdf,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap_materials_20250429.pdf,,,,,,,,,,,,,O,,,,O,,,,,O,,,,,,,,,O,,,,,,,,,,
ciap_meeting-minutes_20250429.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_meeting_materials_20250429.pdf,,,,,,,,,,,,,O,,,,O,,,,,O,,,,,,,,,O,,,,,,,,,,
ciap_notice-and-agenda_public_20240410_final.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_notice-and-agenda_public_20240827_revised.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_notice-and-agenda_public_20240917_final.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_notice_and_agenda_20240214_final.pdf,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap_notice_and_agenda_20240214_final_0.pdf,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
ciap_notice_and_agenda_public_20231206_final.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciap_public_meeting_materials_20231207_final.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ciapagenda1-18-23v5aslinc.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cic-impartialsteer-roster.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cic-impartialsteer-roster_0.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cic-judcandidate-roster.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cic-judcandidate-roster_0.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cic-judfinance-roster.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cic-judfinance-roster_0.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cic-judselect-roster.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cic-judselect-roster_0.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cic-publicinfo-roster.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cic-publicinfo-roster_0.pdf,O,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cicfinalreport1.pdf,,,,,O,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,
cicfinalreport1_0.pdf,,,,,O,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,
cicfinalreport1_1.pdf,,,,,O,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,
civil-20250623-noticeandagenda.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjac-20240410-mh-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-091923-materials-itc-re-mil-100-combo.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20140813-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20140813-materials.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20140813-minutes.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20140813-publicnotice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20141103-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20141103-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20150220-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20150220-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20150311-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20150311-material.pdf,,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,,,,,,,,,
cjcac-20150311-minutes.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20150311-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20150408-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20150408-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20150622-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20150622-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20150629-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20150629-materials.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20150629-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20150812-action-email-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20150812-materials.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20150827-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20150827-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20151007-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20151007-materials.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,,,,,,,,,,,,,
cjcac-20151007-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20160115-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20160115-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20160225-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20160225-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20160304-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20160304-materials.pdf,,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
cjcac-20160304-minutes.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20160304-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20160309-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20160309-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20160713-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20160713-materials.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20160713-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20161014-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20161014-minutes.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20161014-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20170201-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20170201-materials.pdf,,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
cjcac-20170201-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20170315-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20170315-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20170403-mhs-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20170403-mhs-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20170417-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20170417-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20170427-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20170427-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20170508-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20170508-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20170810-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20170810-materials.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20170810-minutes.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20170810-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20170828-vmf-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20170828-vmf-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,,
cjcac-20170828-vmf-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20171020-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20171020-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20171020-minutes.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20171020-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20171207-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20171207-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20180228-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20180228-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20180309-mvfs-agenda.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20180309-mvfs-notice.pdf,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20180322-js-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20180322-js-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20180425-minutes.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20180425-notice-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20180518-mh-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20180518-mh-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20180523-notice-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20180816-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20180910-js-agenda.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20180910-js-notice.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20181019-vs-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20181019-vs-notice-agenda.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20181026-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20181026-notice-agenda.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20181128-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20181128-notice-agenda.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20181206-mh-agenda-notice.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20181206-mh-minutes.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20190109-mh-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
cjcac-20190109-mh-notice-agenda.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20190115-js-notice-agenda.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20190204-vs-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20190227-materials.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20190227-notice-agenda.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20190313-mh-notice-agenda.pdf,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20190315-notice-agenda.pdf,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20190418-notice-agenda.pdf,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20190424-mh-notice-agenda.pdf,,,,,,,,,,,,,O,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20190522-notice-agenda.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20190606-mh-notice-agenda.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20191003-mh-notice-agenda.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20191018-notice-agenda.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20191112-materials.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,O,,,,,,,,,,,,
cjcac-2020-annual-agenda.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
cjcac-2020-annual-agendapdf.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
cjcac-20200129-mh-minutes.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20200129-mh-notice-agenda.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
cjcac-20200130-js-agenda.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20200210-vcmf-minutes.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20200210-vcmf-notice-agenda.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjcac-20200210-vcmf-notice-agendapdf.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
